time,open,high,low,close
2024-02-26T00:00:00Z,51738,51783,51622,51675
2024-02-26T01:00:00Z,51666,51693,51474,51474
2024-02-26T02:00:00Z,51474,51530,51436,51436
2024-02-26T03:00:00Z,51436,51560,51399,51560
2024-02-26T04:00:00Z,51560,51578,51475,51538
2024-02-26T05:00:00Z,51547,51591,51437,51578
2024-02-26T06:00:00Z,51587,51597,51493,51522
2024-02-26T07:00:00Z,51524,51527,51275,51291
2024-02-26T08:00:00Z,51318,51382,51263,51263
2024-02-26T09:00:00Z,51258,51308,50909,50949
2024-02-26T10:00:00Z,50963,51233,50963,51168
2024-02-26T11:00:00Z,51169,51202,51049,51081
2024-02-26T12:00:00Z,51081,51227,50952,51227
2024-02-26T13:00:00Z,51227,51429,51200,51226
2024-02-26T14:00:00Z,51228,51732,51215,51702
2024-02-26T15:00:00Z,51700,52926,51655,52917
2024-02-26T16:00:00Z,52916,53674,52789,53414
2024-02-26T17:00:00Z,53419,53546,53242,53527
2024-02-26T18:00:00Z,53543,53670,53341,53644
2024-02-26T19:00:00Z,53635,54577,53478,54550
2024-02-26T20:00:00Z,54550,54969,54316,54489
2024-02-26T21:00:00Z,54504,54773,54340,54679
2024-02-26T22:00:00Z,54679,54835,54511,54710
2024-02-26T23:00:00Z,54710,54711,54493,54524
2024-02-27T00:00:00Z,54534,54715,54500,54595
2024-02-27T01:00:00Z,54603,55842,54564,55824
2024-02-27T02:00:00Z,55814,57055,55645,56326
2024-02-27T03:00:00Z,56384,56578,55608,55745
2024-02-27T04:00:00Z,55736,56123,55655,55761
2024-02-27T05:00:00Z,55762,56231,55661,56113
2024-02-27T06:00:00Z,56086,56476,56069,56404
2024-02-27T07:00:00Z,56400,56400,55847,56095
2024-02-27T08:00:00Z,56095,56462,56075,56280
2024-02-27T09:00:00Z,56267,56774,56201,56654
